1 2 3 4 5 6 7 8 
7 12 13 486 970 2888 3448 5862 
7 12 13 486 970 2888 3448 5862 
7 12 13 51 972 2888 3449 5862 
7 12 13 53 972 2888 3451 5862 
7 12 13 49 972 2888 3453 5862 
7 12 13 47 972 2888 3455 5862 
7 12 13 220 2888 3456 3522 5862 
7 12 13 45 2888 3457 3522 5862 
7 12 13 43 2888 3458 3522 5862 
7 12 13 88 2888 3459 3522 5862 
7 12 13 94 2888 3460 3522 5862 
7 12 13 77 2888 3461 3522 5862 
3 7 23 24 2283 2888 3522 5862 
7 12 13 94 2888 3460 3744 5862 
3 7 23 24 2283 2888 3864 5862 
7 12 13 77 2888 3174 3461 5862 
3 7 23 24 2283 2888 3174 5862 
3 7 23 24 2648 2649 3918 5862 
7 12 13 57 2649 3918 5532 5862 
3 7 23 24 2345 2648 2649 5862 
7 12 13 34 2345 2649 3747 5862 
3 7 23 24 2345 2648 2649 5862 
7 12 13 141 2569 2649 4707 5862 
3 7 23 24 2569 2648 2649 5862 
7 12 13 77 569 5863 5864 5865 
7 12 13 43 571 5863 5865 5866 
3 7 23 24 571 2603 5863 5865 
7 12 13 94 2906 4792 5863 5867 
3 7 23 24 2906 3762 4792 5863 
7 12 13 207 805 4792 5863 5868 
3 7 23 24 805 3762 4792 5863 
7 12 13 57 3329 3788 5099 5863 
3 7 23 24 2659 3788 5099 5863 
7 12 13 141 3808 5099 5137 5863 
3 7 23 24 2659 3748 5099 5863 
3 7 23 24 2212 2675 2676 5863 
7 12 13 749 2915 5616 5863 5869 
3 7 23 24 749 2915 3181 5863 
7 12 13 944 3422 4257 5099 5863 
3 7 23 24 2659 4257 5099 5863 
3 7 23 24 3559 3696 3718 5870 
7 12 13 297 486 5870 5871 5872 
7 12 13 297 433 5870 5872 5873 
7 12 13 297 433 5870 5872 5873 
7 12 13 220 297 5870 5872 5874 
7 12 13 220 299 5870 5872 5874 
7 12 13 220 299 5870 5872 5875 
7 12 13 220 299 5870 5872 5876 
7 12 13 51 301 5870 5872 5877 
7 12 13 53 301 5870 5872 5878 
7 12 13 49 301 5870 5872 5879 
7 12 13 47 301 5870 5872 5880 
7 12 13 45 301 5870 5872 5881 
7 12 13 43 301 5870 5872 5882 
7 12 13 88 301 5870 5872 5883 
7 12 13 94 301 5870 5872 5884 
7 12 13 77 301 5870 5872 5885 
3 7 23 24 301 3690 5870 5872 
7 12 13 57 783 3329 5099 5870 
3 7 23 24 783 2659 5099 5870 
7 12 13 57 3311 3329 5099 5870 
3 7 23 24 2659 3311 5099 5870 
7 12 13 64 3311 3330 5099 5870 
3 7 23 24 2659 3311 5099 5870 
3 7 23 24 557 3795 5870 5886 
7 12 13 57 557 5870 5886 5887 
3 7 23 24 557 3795 5870 5886 
7 12 13 201 650 5870 5886 5888 
3 7 23 24 650 3795 5870 5886 
3 7 23 24 650 3795 5870 5886 
2 7 12 13 57 2649 5532 5889 
2 3 7 23 24 2648 2649 5889 
7 12 13 64 2649 2801 5533 5889 
3 7 23 24 2648 2649 2801 5889 
7 12 13 69 2649 2801 5534 5889 
3 7 23 24 2648 2649 2801 5889 
7 12 13 67 2649 2801 5535 5889 
3 7 23 24 2648 2649 2801 5889 
7 12 13 141 3268 5099 5137 5889 
3 7 23 24 2659 3268 5099 5889 
7 12 13 57 3736 4792 5844 5889 
3 7 23 24 3736 3762 4792 5889 
7 12 13 43 4066 5099 5102 5889 
3 7 23 24 2659 4066 5099 5889 
7 12 13 64 4066 4792 5845 5889 
3 7 23 24 3762 4066 4792 5889 
7 12 13 64 81 3330 5099 5889 
3 7 23 24 81 2659 5099 5889 
7 12 13 67 81 3332 5099 5889 
3 7 23 24 81 2659 5099 5889 
7 12 13 69 81 3331 5099 5889 
3 7 23 24 81 2659 5099 5889 
7 12 13 374 938 3931 5232 5889 
7 12 13 374 938 3931 5232 5889 
7 12 13 374 860 3931 5889 5890 
7 12 13 940 3931 4279 5889 5891 
7 12 13 899 3931 4446 5889 5891 
3 7 23 24 3668 3931 5889 5891 
7 12 13 901 3931 4280 5889 5891 
3 7 23 24 3668 3931 5889 5891 
7 12 13 860 3931 5889 5890 5891 
7 12 13 3931 5616 5780 5889 5891 
3 7 23 24 3668 3931 5836 5889 
3 7 23 24 3668 3931 5836 5889 
7 12 13 944 3931 5231 5836 5889 
7 12 13 862 3931 5889 5892 5893 
7 12 13 121 3931 5889 5892 5894 
7 12 13 103 3931 5889 5892 5895 
7 12 13 57 3931 5889 5892 5896 
7 12 13 64 3931 5889 5892 5897 
7 12 13 69 3931 5889 5892 5898 
7 12 13 67 3931 5889 5892 5899 
7 12 13 201 3931 5889 5892 5900 
7 12 13 207 3931 5889 5892 5901 
7 12 13 207 3931 5889 5892 5901 
7 11 12 13 3931 5889 5892 5902 
3 7 23 24 3668 3931 5889 5892 
7 12 13 43 3363 5099 5102 5889 
7 12 13 67 2298 3332 5099 5889 
7 12 13 201 2298 3333 5099 5889 
7 12 13 207 2298 3334 5099 5889 
3 7 23 24 2298 2659 5099 5889 
7 12 13 2068 2510 4481 5903 5904 
3 7 23 24 2356 3112 5903 5904 
7 12 13 141 3379 5200 5903 5904 
3 7 23 24 3112 3379 5903 5904 
7 12 13 77 2362 5273 5903 5904 
3 7 23 24 2035 3112 5903 5904 
3 7 23 24 3475 5773 5903 5905 
7 12 13 201 2381 4544 5401 5903 
3 7 23 24 2381 4135 4544 5903 
3 7 23 792 2868 4897 5099 5903 
7 107 108 109 2868 5099 5138 5903 
3 7 23 24 2659 2868 5099 5903 
7 12 13 43 2560 5099 5102 5903 
3 7 23 24 665 2659 5099 5903 
7 12 13 94 2137 4237 5689 5903 
3 7 23 24 2125 4237 5689 5903 
7 11 12 13 3614 4436 5689 5903 
3 7 23 24 3614 4174 5689 5903 
7 12 13 43 758 5689 5903 5906 
3 7 23 24 758 4174 5689 5903 
7 12 13 220 758 5689 5903 5907 
3 7 23 24 758 4174 5689 5903 
7 12 13 201 760 5689 5903 5908 
3 7 23 24 760 5689 5903 5909 
7 12 13 69 4781 5689 5903 5910 
3 7 23 24 4781 5689 5903 5909 
7 12 13 67 4781 5689 5903 5911 
3 7 23 24 4781 5689 5903 5909 
3 7 23 24 2125 5688 5689 5903 
3 7 23 24 2844 4102 5689 5903 
7 12 13 77 4102 5689 5903 5912 
3 7 23 24 2844 4104 5689 5903 
7 12 13 43 3458 5689 5725 5903 
7 12 13 88 3459 5689 5725 5903 
7 12 13 94 3460 5689 5725 5903 
7 12 13 77 3461 5689 5725 5903 
3 7 23 24 2283 5689 5725 5903 
7 12 13 77 3461 5689 5729 5903 
3 7 23 24 2283 5689 5729 5903 
7 12 13 220 3993 4060 5848 5913 
3 7 23 24 2672 3993 4060 5913 
7 12 13 47 4060 5174 5440 5913 
3 7 23 24 2672 4060 5174 5913 
7 12 13 94 4060 4399 5172 5913 
3 7 23 24 2672 4060 4399 5913 
3 7 23 24 3475 3557 4247 5913 
7 12 13 141 674 4247 5378 5913 
3 7 23 24 674 3475 4247 5913 
3 7 23 24 674 3475 4247 5913 
3 7 23 24 3475 3735 4247 5913 
3 7 23 24 3475 3735 4247 5913 
7 12 13 88 3268 4060 5171 5913 
3 7 23 24 2625 2672 4060 5913 
3 7 23 24 2800 3392 5913 5914 
3 7 23 24 2659 4648 5689 5913 
3 7 23 24 2603 3895 5689 5913 
7 12 13 201 682 5721 5913 5915 
3 7 23 24 682 3475 5913 5915 
3 7 23 24 682 3475 5913 5915 
7 11 12 13 26 5723 5913 5915 
7 11 12 13 26 5723 5913 5915 
3 7 23 24 26 3475 5913 5915 
3 7 23 24 26 3475 5913 5915 
7 12 13 36 207 5722 5913 5915 
3 7 23 24 36 3475 5913 5915 
7 12 13 88 4104 5103 5689 5913 
7 12 13 43 4104 5102 5689 5913 
3 7 23 24 2659 4104 5689 5913 
7 12 13 47 4334 5440 5913 5916 
3 7 23 24 2672 4334 5913 5916 
7 12 13 45 5374 5913 5916 5917 
3 7 23 24 2672 5913 5916 5917 
7 12 13 69 4478 5836 5913 5918 
7 12 13 67 4478 5836 5913 5919 
7 12 13 201 4478 5054 5913 5920 
7 12 13 207 4478 5054 5913 5921 
7 12 13 207 375 4478 5913 5921 
7 11 12 13 2985 4478 5448 5913 
3 7 23 24 2985 4478 4502 5913 
3 7 23 24 2169 4335 5689 5913 
7 12 13 43 5390 5689 5730 5913 
3 7 23 24 2169 5689 5730 5913 
7 12 13 43 5411 5689 5913 5922 
3 7 23 24 4135 5689 5913 5922 
7 12 13 43 5060 5689 5866 5913 
3 7 23 24 2603 2988 5689 5913 
7 12 13 43 2988 5102 5689 5913 
3 7 23 24 2659 5689 5913 5923 
7 12 13 47 2673 2925 5440 5913 
3 7 23 24 2672 2673 2925 5913 
7 12 13 45 231 2673 5374 5913 
3 7 23 24 231 2672 2673 5913 
7 12 13 47 4060 4912 5440 5924 
3 7 23 24 2672 4060 4912 5924 
7 12 13 45 2250 4060 5374 5924 
3 7 23 24 2250 2672 4060 5924 
7 12 13 88 3149 3812 5132 5924 
3 7 23 24 3149 3812 4135 5924 
7 12 13 94 3149 3812 5131 5924 
3 7 23 24 3149 3812 4135 5924 
7 12 13 77 3150 3812 5924 5925 
3 7 23 24 3150 3812 4135 5924 
7 12 13 88 395 3812 5132 5924 
3 7 23 24 395 3812 4135 5924 
7 12 13 88 3812 4535 5132 5924 
3 7 23 24 3812 4135 4535 5924 
7 12 13 958 3771 4156 5924 5926 
3 7 23 24 3770 3771 4156 5924 
3 7 23 24 3770 3771 4156 5924 
7 12 13 64 4002 5897 5924 5927 
7 12 13 69 4002 5898 5924 5927 
7 12 13 67 4002 5899 5924 5927 
7 12 13 201 997 5900 5924 5927 
7 12 13 207 997 5901 5924 5927 
7 11 12 13 997 5902 5924 5927 
3 7 23 24 3336 3668 5924 5927 
7 12 13 88 2555 5924 5928 5929 
3 7 23 24 2555 5924 5929 5930 
7 12 13 94 3602 5924 5929 5931 
3 7 23 24 3602 5924 5929 5930 
7 12 13 77 549 5924 5929 5932 
3 7 23 24 2912 5924 5929 5930 
3 7 23 24 2006 3112 5924 5933 
7 12 13 958 2070 5924 5933 5934 
3 7 23 24 2070 3112 5924 5933 
7 12 13 69 2009 3132 5924 5933 
3 7 23 24 2009 3112 5924 5933 
7 12 13 57 2009 3129 5924 5933 
3 7 23 24 2009 3112 5924 5933 
7 12 13 103 2009 3128 5924 5933 
3 7 23 24 2009 3112 5924 5933 
7 12 13 121 2009 3127 5924 5933 
3 7 23 24 2009 3112 5924 5933 
7 12 13 201 990 3136 5924 5933 
3 7 23 24 990 3112 5924 5933 
7 11 12 13 2010 3151 5924 5933 
3 7 23 24 2010 3112 5924 5933 
3 7 23 24 2010 3112 5924 5933 
7 12 13 860 2010 3125 5924 5933 
3 7 23 24 2010 3112 5924 5933 
7 12 13 57 2011 3129 5924 5933 
3 7 23 24 2011 3112 5924 5933 
7 12 13 64 2011 3130 5924 5933 
3 7 23 24 2011 3112 5924 5933 
7 12 13 69 2011 3132 5924 5933 
3 7 23 24 2011 3112 5924 5933 
7 12 13 201 2011 3136 5924 5933 
3 7 23 24 2011 3112 5924 5933 
7 12 13 67 2790 3134 5924 5933 
3 7 23 24 2790 3112 5924 5933 
7 12 13 69 2790 3132 5924 5933 
3 7 23 24 2790 3112 5924 5933 
7 12 13 43 3501 5099 5102 5924 
3 7 23 24 2659 3501 5099 5924 
3 7 23 792 2144 5924 5933 5935 
7 107 108 109 3746 5924 5933 5936 
7 13 107 108 3746 5924 5933 5937 
3 7 23 24 2795 3112 5924 5933 
7 12 13 77 2913 5273 5924 5933 
3 7 23 24 2913 3112 5924 5933 
7 12 13 43 2913 5924 5933 5938 
3 7 23 24 2913 3112 5924 5933 
7 12 13 53 2913 5266 5924 5933 
3 7 23 24 2913 3112 5924 5933 
7 12 13 51 648 5267 5924 5933 
3 7 23 24 648 3112 5924 5933 
7 12 13 77 648 5273 5924 5933 
3 7 23 24 648 3112 5924 5933 
7 12 13 64 2029 4792 5845 5924 
3 7 23 24 2029 3762 4792 5924 
7 12 13 67 2029 4792 5924 5939 
3 7 23 24 2021 3762 4792 5924 
7 12 13 69 2021 4792 5924 5940 
3 7 23 24 2021 3762 4792 5924 
3 7 23 24 2595 4799 5689 5924 
7 12 13 2068 3557 5924 5941 5942 
3 7 23 24 674 2781 5924 5942 
7 12 13 43 625 5689 5924 5943 
3 7 23 24 625 2595 5689 5924 
7 12 13 64 3536 4981 5688 5924 
7 12 13 67 2977 3538 4981 5924 
7 12 13 69 2977 3537 4981 5924 
7 12 13 69 3537 4102 4981 5924 
3 7 23 24 2714 4102 4981 5924 
3 7 23 24 2714 4102 4981 5924 
3 7 23 24 2052 4178 5924 5944 
7 12 13 43 2052 5924 5944 5945 
3 7 23 24 2052 4178 5924 5944 
7 12 13 43 2676 3997 5500 5946 
3 7 23 24 2675 2676 3997 5946 
3 7 23 24 2675 2676 3997 5946 
7 12 13 77 2676 3997 5503 5946 
7 12 13 141 636 2676 5946 5947 
3 7 23 24 636 2676 2844 5946 
3 7 23 24 636 2676 2844 5946 
7 12 13 638 958 2676 5946 5948 
3 7 23 24 638 2676 2844 5946 
3 7 23 24 196 2675 2676 5946 
7 12 13 940 2892 3473 3527 5946 
3 7 23 24 491 2714 2892 5946 
3 7 23 24 491 2714 2892 5946 
7 12 13 77 2888 3461 4677 5949 
3 7 23 24 2283 2888 4677 5949 
7 12 13 43 2210 3989 5949 5950 
3 7 23 24 2210 2875 3989 5949 
7 12 13 88 2210 3989 5949 5951 
3 7 23 24 2210 2875 3989 5949 
7 12 13 64 2210 3989 4979 5949 
3 7 23 24 2210 2875 3989 5949 
7 12 13 69 2861 3989 5673 5949 
3 7 23 24 2861 2875 3989 5949 
7 12 13 64 2861 3989 4979 5949 
3 7 23 24 2861 2875 3989 5949 
7 12 13 40 69 4792 5940 5949 
3 7 23 24 40 3762 4792 5949 
7 12 13 40 67 4792 5939 5949 
3 7 23 24 40 3762 4792 5949 
7 12 13 40 57 4792 5844 5949 
3 7 23 24 40 3762 4792 5949 
7 12 13 40 69 4792 5940 5949 
3 7 23 24 40 3762 4792 5949 
7 12 13 64 612 4792 5845 5949 
3 7 23 24 612 3762 4792 5949 
7 12 13 64 913 3387 5313 5952 
7 12 13 67 913 4334 5515 5952 
3 7 23 24 690 913 3766 5952 
7 12 13 69 913 5514 5823 5952 
7 12 13 94 5172 5952 5953 5954 
3 7 23 24 2672 5952 5953 5954 
7 12 13 47 5440 5952 5954 5955 
3 7 23 24 2672 5952 5954 5955 
7 12 13 220 5848 5952 5954 5956 
3 7 23 24 2672 5952 5954 5956 
7 12 13 45 5374 5952 5954 5957 
3 7 23 24 2672 5952 5954 5957 
7 12 13 43 5169 5952 5954 5958 
3 7 23 24 2672 5952 5954 5958 
7 12 13 45 5374 5952 5954 5959 
3 7 23 24 2672 5952 5954 5959 
3 7 23 24 841 2648 2649 5960 
7 12 13 88 841 2649 5570 5960 
7 12 13 64 2649 3202 5533 5960 
7 12 13 69 2649 3202 5534 5960 
3 7 23 24 2648 2649 3202 5960 
7 12 13 67 2649 3202 5535 5960 
7 12 13 201 2649 3202 5774 5960 
7 11 12 13 2649 3202 5960 5961 
3 7 23 24 2648 2649 3202 5960 
3 7 23 24 447 2648 2649 5960 
3 7 23 24 477 913 3766 5960 
7 12 13 64 913 3204 5313 5960 
3 7 23 24 913 3204 3766 5960 
3 7 23 24 2011 3839 4610 5960 
7 12 13 64 3769 5363 5960 5962 
7 12 13 67 3769 5720 5960 5962 
7 12 13 69 478 5719 5960 5962 
7 12 13 69 478 5719 5960 5962 
3 7 23 24 478 3475 5960 5962 
7 12 13 141 506 3810 5258 5960 
3 7 23 24 506 2800 3810 5960 
7 12 13 67 2922 4792 5939 5960 
3 7 23 24 2922 3762 4792 5960 
7 12 13 69 2922 4792 5940 5960 
3 7 23 24 2922 3762 4792 5960 
7 12 13 67 2922 4792 5939 5960 
3 7 23 24 2922 3762 4792 5960 
7 12 13 67 2922 4792 5939 5960 
3 7 23 24 2335 3762 4792 5960 
7 12 13 64 913 2990 5313 5960 
3 7 23 24 913 2990 3766 5960 
7 12 13 67 913 5515 5693 5960 
3 7 23 24 913 3766 5693 5960 
3 7 23 24 913 3766 5693 5960 
7 12 13 201 3131 3812 5401 5963 
3 7 23 24 3812 4135 4372 5963 
7 12 13 207 2758 3812 5406 5963 
3 7 23 24 3135 3812 4135 5963 
7 11 12 13 3812 4838 5776 5963 
3 7 23 24 3812 4135 4838 5963 
7 12 13 94 196 3812 5131 5963 
3 7 23 24 2897 3812 4135 5963 
7 12 13 64 576 2107 5963 5964 
7 12 13 69 576 2107 5963 5965 
7 12 13 67 576 2107 5963 5966 
7 12 13 201 576 2107 5963 5967 
7 12 13 207 576 2107 5963 5968 
7 11 12 13 576 2107 5963 5969 
3 7 23 24 576 2107 5963 5970 
7 12 13 67 2802 3931 5899 5963 
7 12 13 201 2802 3931 5900 5963 
7 11 12 13 3931 4194 5902 5963 
7 12 13 207 3931 4194 5901 5963 
7 12 13 201 3931 4194 5900 5963 
7 12 13 67 2913 3931 5899 5963 
7 12 13 69 2913 3931 5898 5963 
3 7 23 24 2913 3668 3931 5963 
7 12 13 526 938 3931 5232 5963 
7 12 13 526 3931 5616 5780 5963 
3 7 23 24 526 3668 3931 5963 
3 7 23 24 526 3668 3931 5963 
3 7 23 792 3880 3931 5963 5971 
7 107 108 109 3880 3931 5198 5963 
7 13 107 108 3880 3931 4708 5963 
3 7 23 24 3668 3880 3931 5963 
7 12 13 34 2866 3931 5963 5972 
7 12 13 2866 3931 5604 5963 5973 
3 7 23 24 2866 3668 3931 5963 
7 12 13 138 958 3931 5963 5974 
3 7 23 24 138 3668 3931 5963 
3 7 23 24 738 4135 4544 5975 
7 12 13 738 862 4544 5407 5975 
3 7 23 24 738 4135 4544 5975 
7 12 13 103 586 4544 5416 5975 
3 7 23 24 586 4135 4544 5975 
7 12 13 64 586 4544 5760 5975 
3 7 23 24 586 4135 4544 5975 
7 12 13 67 587 4544 5409 5975 
3 7 23 24 587 4135 4544 5975 
7 12 13 201 587 4544 5401 5975 
3 7 23 24 588 4135 4544 5975 
7 12 13 94 746 4544 5131 5975 
3 7 23 24 749 4135 4544 5975 
3 7 23 24 749 4135 4544 5975 
3 7 23 24 2419 5930 5975 5976 
7 12 13 94 604 5931 5975 5976 
3 7 23 24 604 5930 5975 5976 
7 12 13 77 604 5932 5975 5976 
3 7 23 24 604 5930 5975 5976 
7 11 12 13 606 5975 5976 5977 
3 7 23 24 606 5930 5975 5976 
7 12 13 67 911 3332 5099 5978 
7 12 13 69 3331 5099 5107 5978 
7 12 13 67 1011 3332 5099 5978 
7 12 13 67 1011 3332 5099 5978 
7 12 13 201 1011 3333 5099 5978 
7 12 13 201 1011 3333 5099 5978 
7 12 13 207 1011 3334 5099 5978 
7 12 13 862 1014 3326 5099 5978 
7 12 13 121 1014 3327 5099 5978 
7 12 13 103 1014 3328 5099 5978 
7 12 13 57 1014 3329 5099 5978 
7 12 13 64 1014 3330 5099 5978 
7 12 13 69 476 3331 5099 5978 
7 12 13 67 476 3332 5099 5978 
7 12 13 201 476 3333 5099 5978 
7 12 13 207 476 3334 5099 5978 
3 7 23 24 476 2659 5099 5978 
7 12 13 207 476 3334 5099 5978 
3 7 23 24 476 2659 5099 5978 
7 12 13 220 476 5099 5708 5978 
7 12 13 45 392 4060 5374 5978 
3 7 23 24 2672 3131 4060 5978 
7 12 13 43 245 4060 5169 5978 
3 7 23 24 248 2672 4060 5978 
7 12 13 69 3870 5978 5979 5980 
3 7 23 24 3793 3870 5978 5980 
7 12 13 67 3870 5978 5980 5981 
3 7 23 24 3793 3870 5978 5980 
7 12 13 201 3870 5978 5980 5982 
3 7 23 24 3793 3870 5978 5980 
7 12 13 207 3870 5978 5980 5983 
3 7 23 24 3793 3870 5978 5980 
7 11 12 13 3870 5978 5980 5984 
3 7 23 24 822 3793 5978 5980 
7 12 13 141 254 5364 5978 5980 
3 7 23 24 254 3793 5978 5980 
3 7 23 24 254 3793 5978 5980 
7 12 13 67 4179 4812 5978 5985 
3 7 23 24 3690 4179 4812 5978 
7 12 13 201 4179 4812 5978 5986 
3 7 23 24 3690 4179 4812 5978 
7 12 13 121 2144 3327 5099 5978 
7 12 13 103 2144 3328 5099 5978 
7 12 13 57 3329 3746 5099 5978 
7 12 13 64 3330 3746 5099 5978 
7 12 13 69 3331 3746 5099 5978 
3 7 23 24 2659 3746 5099 5978 
3 7 23 24 2714 2892 4194 5978 
7 12 13 207 2892 2913 3540 5978 
3 7 23 24 2714 2892 2913 5978 
7 12 13 141 2348 5099 5137 5978 
3 7 23 24 2351 2659 5099 5978 
7 12 13 67 588 3332 5099 5978 
3 7 23 24 588 2659 5099 5978 
7 12 13 201 588 3333 5099 5978 
3 7 23 24 592 2659 5099 5978 
7 12 13 43 2611 5117 5689 5978 
3 7 23 24 2611 4144 5689 5978 
7 12 13 77 2333 4231 5978 5987 
3 7 23 24 350 2305 2333 5978 
7 12 13 141 352 2302 2333 5978 
7 12 13 88 352 2333 5978 5988 
7 12 13 94 352 2333 5822 5978 
7 12 13 958 2333 4648 5978 5989 
3 7 23 24 2305 2333 4648 5978 
7 12 13 958 2333 4648 5978 5989 
3 7 23 24 2305 2333 4648 5978 
3 7 23 24 2929 3475 3753 5990 
3 7 23 24 2929 3475 3753 5990 
3 7 23 24 2810 3084 5990 5991 
3 7 23 24 2810 3084 5990 5991 
7 12 13 67 318 3931 5899 5990 
7 12 13 201 2930 3931 5900 5990 
7 12 13 207 2930 3931 5901 5990 
7 11 12 13 2930 3931 5902 5990 
3 7 23 24 2930 3668 3931 5990 
7 12 13 88 4291 5116 5990 5992 
3 7 23 24 4144 4291 5990 5992 
3 7 23 24 71 2875 3989 5990 
3 7 23 24 612 3762 4792 5990 
7 12 13 64 2443 4792 5845 5990 
3 7 23 24 2443 3762 4792 5990 
7 12 13 69 3256 4792 5940 5990 
3 7 23 24 3256 3762 4792 5990 
7 12 13 67 3256 4792 5939 5990 
3 7 23 24 673 3762 4792 5990 
3 7 23 24 2659 4250 5099 5990 
7 12 13 207 3334 4250 5099 5990 
3 7 23 24 2659 4250 5099 5990 
7 11 12 13 3335 4250 5099 5990 
7 12 13 77 288 2107 5885 5993 
7 12 13 290 2107 5604 5993 5994 
3 7 23 24 290 2107 3690 5993 
7 12 13 77 290 5993 5995 5996 
3 7 23 24 4262 5993 5996 5997 
3 7 23 24 3290 5993 5998 5999 
7 12 13 67 3834 5993 5999 6000 
3 7 23 24 3834 5993 5998 5999 
7 12 13 69 3331 4127 5099 5993 
7 12 13 67 3332 4127 5099 5993 
7 12 13 201 3333 4127 5099 5993 
7 12 13 207 3082 3334 5099 5993 
7 11 12 13 3082 3335 5099 5993 
7 12 13 141 3082 5099 5137 5993 
3 7 23 24 2659 3082 5099 5993 
7 12 13 141 3291 5099 5137 5993 
3 7 23 24 2659 5099 5118 5993 
7 12 13 34 3395 5099 5118 5993 
3 7 23 24 2659 5099 5118 5993 
7 12 13 958 4363 5099 5739 5993 
3 7 23 24 426 2659 5099 5993 
7 12 13 201 2249 5993 5999 6001 
3 7 23 24 2249 5993 5998 5999 
7 12 13 34 392 3358 5993 6002 
3 7 23 24 392 3358 3359 5993 
3 7 23 24 392 3358 3359 5993 
3 7 23 24 392 3358 3359 5993 
3 7 23 24 392 3358 3359 5993 
7 12 13 207 3788 5993 5999 6003 
3 7 23 24 3788 5993 5998 5999 
7 11 12 13 3218 5993 5999 6004 
7 12 13 201 2009 3812 5401 5993 
3 7 23 24 2009 3812 4135 5993 
7 12 13 207 730 3812 5406 5993 
3 7 23 24 730 3812 4135 5993 
7 11 12 13 2348 3812 5776 5993 
3 7 23 24 2348 3812 4135 5993 
3 7 23 24 4793 5993 5998 5999 
7 12 13 207 4793 5993 5999 6003 
3 7 23 24 4793 5993 5998 5999 
7 11 12 13 5568 5993 5999 6004 
3 7 23 24 3800 5993 5998 5999 
7 12 13 201 3800 5993 5999 6001 
3 7 23 24 3800 5993 5998 5999 
7 12 13 207 3800 5993 5999 6003 
3 7 23 24 3800 5993 5998 5999 
7 11 12 13 3800 5993 5999 6004 
3 7 23 24 3800 5993 5998 5999 
7 12 13 77 4685 5993 5999 6005 
3 7 23 24 4685 5993 5998 5999 
7 12 13 207 3812 4685 5406 5993 
7 12 13 2068 4685 5993 5999 6006 
3 7 23 24 4404 5993 5998 5999 
7 12 13 2228 2813 5616 5993 6007 
3 7 23 24 2227 2228 3917 5993 
7 12 13 944 2228 3917 5993 6008 
3 7 23 24 2227 2228 3917 5993 
7 12 13 862 2228 3917 5993 6009 
3 7 23 24 2227 2228 3917 5993 
7 12 13 121 2228 3917 5993 6010 
3 7 23 24 2227 2228 3917 5993 
7 12 13 103 2228 3917 5993 6011 
3 7 23 24 2227 2228 3917 5993 
7 12 13 57 2228 3917 5993 6012 
3 7 23 24 2227 2228 3917 5993 
7 12 13 57 2228 3917 5993 6012 
3 7 23 24 526 2227 2228 5993 
7 12 13 64 526 2228 5993 6013 
3 7 23 24 526 2227 2228 5993 
7 12 13 69 526 2228 5993 6014 
3 7 23 24 526 2227 2228 5993 
7 12 13 67 526 2228 5993 6015 
3 7 23 24 526 2227 2228 5993 
7 12 13 201 526 2228 5993 6016 
3 7 23 24 526 2227 2228 5993 
7 12 13 207 526 2228 5993 6017 
3 7 23 24 526 2227 2228 5993 
7 11 12 13 526 2228 5993 6018 
7 12 13 486 2228 3880 5993 6019 
7 12 13 433 2228 3880 5993 6020 
3 7 23 24 2227 2228 3880 5993 
7 12 13 51 2228 3880 5993 6021 
3 7 23 24 2227 2228 3880 5993 
7 12 13 220 2228 3732 5993 6022 
3 7 23 24 2227 2228 3732 5993 
7 12 13 53 2228 3732 5993 6023 
3 7 23 24 2227 2228 3732 5993 
7 12 13 49 2228 3732 5993 6024 
3 7 23 24 2227 2228 3732 5993 
7 12 13 220 2228 3732 5993 6025 
3 7 23 24 2227 2228 3732 5993 
7 12 13 47 2228 3732 5993 6026 
3 7 23 24 2227 2228 3732 5993 
7 12 13 135 220 2228 5993 6027 
3 7 23 24 135 2227 2228 5993 
7 12 13 45 135 2228 5993 6028 
3 7 23 24 135 2227 2228 5993 
7 12 13 43 2228 2820 5993 6029 
3 7 23 24 2227 2228 2820 5993 
7 12 13 88 2228 2820 5993 6030 
3 7 23 24 2227 2228 2820 5993 
7 12 13 94 2228 2820 5993 6031 
3 7 23 24 2227 2228 2820 5993 
7 12 13 77 2228 2820 5993 6032 
3 7 23 24 2227 2228 3804 5993 
3 7 23 24 411 3812 4135 5993 
3 7 23 24 2210 2875 3989 5993 
7 12 13 94 2210 3989 5993 6033 
3 7 23 24 2210 2875 3989 5993 
7 12 13 77 2861 2873 3989 5993 
7 12 13 77 2861 2873 3989 5993 
3 7 23 24 2861 2875 3989 5993 
7 12 13 67 2861 3989 5993 6034 
3 7 23 24 2861 2875 3989 5993 
7 12 13 201 2861 3989 5612 5993 
3 7 23 24 2875 3249 3989 5993 
7 12 13 207 3249 3989 5610 5993 
3 7 23 24 2875 3249 3989 5993 
7 11 12 13 3251 3989 5611 5993 
7 11 12 13 3251 3989 5611 5993 
3 7 23 24 2875 3251 3989 5993 
3 7 23 24 2744 3111 3112 5993 
7 12 13 958 3111 3918 5934 5993 
3 7 23 24 3111 3112 3918 5993 
3 7 23 24 3111 3112 3918 5993 
3 7 23 24 3111 3112 3918 5993 
7 12 13 2068 3111 4481 4795 5993 
7 12 13 3111 4795 5604 5993 6035 
3 7 23 24 3111 3112 4795 5993 
7 12 13 34 2569 3111 3344 5993 
3 7 23 24 2569 3111 3112 5993 
7 11 12 13 653 3812 5776 5993 
3 7 23 24 653 3812 4135 5993 
